3038998,Bosc de Soldeu,Bosc de Soldeu,"Bois de Soldeu,Bosc de Soldeu,Bosque de Soldeu",42.57907,1.67292,V,FRST,AD,,2,,,,0,,2102,Europe/Andorra,03-12-14
3038999,Soldeu,Soldeu,,42.57688,1.66769,P,PPL,AD,,2,,,,602,,1832,Europe/Andorra,06-11-17
3039000,Solana del Solany√≥,Solana del Solanyo,,42.53909,1.54785,T,SLP,AD,,4,,,,0,,1679,Europe/Andorra,06-02-15
3039001,Riu del Solany√≤,Riu del Solanyo,,42.5403,1.54193,H,STM,AD,,4,,,,0,,1525,Europe/Andorra,06-02-15
3039002,Bosc del Solany√≥,Bosc del Solanyo,,42.55022,1.44836,V,FRST,AD,,4,,,,0,,1960,Europe/Andorra,06-02-15
3039003,Barranc del Solany√≥,Barranc del Solanyo,,42.5423,1.44112,H,STM,AD,,4,,,,0,,1829,Europe/Madrid,06-02-15
3039004,Solans,Solans,,42.53893,1.60137,L,LCTY,AD,,3,,,,0,,1873,Europe/Andorra,06-02-15
3039005,Solanet de R√ mio,Solanet de Ramio,,42.50063,1.5699,L,LCTY,AD,,8,,,,0,,1817,Europe/Andorra,06-05-15
3039006,Terregalls del Solanet,Terregalls del Solanet,,42.62685,1.60523,T,RDGE,AD,,0,,,,0,,2821,Europe/Andorra,05-11-14
3039007,Bosc del Solanet,Bosc del Solanet,,42.54591,1.47924,V,FRST,AD,,4,,,,0,,1616,Europe/Andorra,06-02-15
3039008,Solanes de la Peguera,Solanes de la Peguera,,42.45651,1.51879,L,AREA,AD,,6,,,,0,,1554,Europe/Andorra,06-05-15
3039009,Serra de les Solanelles,Serra de les Solanelles,,42.54876,1.6657,T,RDGE,AD,,2,,,,0,,2442,Europe/Andorra,06-02-15
3039010,Riu de les Solanelles,Riu de les Solanelles,,42.55334,1.68271,H,STM,AD,,0,,,,0,,2075,Europe/Andorra,08-03-15
3039011,Collet de les Solanelles,Collet de les Solanelles,,42.56068,1.63082,T,PASS,AD,,2,,,,0,,2408,Europe/Andorra,06-02-15
3039012,Collada de les Solanelles,Collada de les Solanelles,,42.54489,1.66049,T,PASS,AD,,3,,,,0,,2456,Europe/Andorra,05-11-14
3039013,Clot de les Solanelles,Clot de les Solanelles,,42.56109,1.63812,H,RVN,AD,,2,,,,0,,2207,Europe/Andorra,06-02-15
3039014,Canal de les Solanelles,Canal de les Solanelles,,42.56324,1.64181,H,STM,AD,,2,,,,0,,2105,Europe/Andorra,06-02-15
3039015,Cabana de les Solanelles,Cabana de les Solanelles,,42.54391,1.66123,S,HUT,AD,,3,,,,0,,2473,Europe/Andorra,06-02-15
3039016,Solanelles,Solanelles,,42.54973,1.671,L,LCTY,AD,,2,,,,0,,2343,Europe/Andorra,06-02-15
3039017,Barranc de la Solana del Pas de la Casa,Barranc de la Solana del Pas de la Casa,,42.53941,1.73436,H,STM,AD,,2,,,,0,,2127,Europe/Paris,08-03-15
3039018,Solana del Lloser d‚ÄôOrdino,Solana del Lloser d'Ordino,,42.54731,1.52097,L,LCTY,AD,,5,,,,0,,1284,Europe/Andorra,06-02-15
3039019,Riu de la Solana del Forn,Riu de la Solana del Forn,,42.56243,1.67948,H,STM,AD,,2,,,,0,,1925,Europe/Andorra,08-03-15
3039020,Obagot de la Solana del Forn,Obagot de la Solana del Forn,,42.54984,1.66303,T,SLP,AD,,2,,,,0,,2393,Europe/Andorra,06-02-15
3039021,Solana del Forn,Solana del Forn,,42.55607,1.66272,L,AREA,AD,,2,,,,0,,2323,Europe/Andorra,05-11-14
3039022,Solana de l‚ÄôEstall Serrer,Solana de l'Estall Serrer,,42.49453,1.62389,L,AREA,AD,,8,,,,0,,2606,Europe/Andorra,06-05-15
3039023,Solana de les Aubes,Solana de les Aubes,,42.56034,1.56774,L,LCTY,AD,,5,,,,0,,1879,Europe/Andorra,03-12-14
3039024,Solana de la Baronia,Solana de la Baronia,,42.5388,1.62326,L,AREA,AD,,3,,,,0,,2044,Europe/Andorra,06-05-15
3039025,Prats de la Solana,Prats de la Solana,,42.56836,1.77496,L,GRAZ,AD,,2,,,,0,,1657,Europe/Andorra,03-12-14
3039026,Cam√≠ de la Solana,Cami de la Solana,,42.44246,1.45091,R,TRL,AD,,6,,,,0,,1424,Europe/Andorra,08-04-15
3039027,Bosc de la Solana,Bosc de la Solana,,42.52218,1.47205,V,FRST,AD,,4,,,,0,,1862,Europe/Andorra,08-03-15
3039028,Sol√  de Soldeu,Sola de Soldeu,,42.57771,1.67266,L,AREA,AD,,2,,,,0,,1974,Europe/Andorra,03-12-14
3039029,Serra del Sol√  de Sispony,Serra del Sola de Sispony,,42.53045,1.47634,T,SPUR,AD,,4,,,,0,,2051,Europe/Andorra,06-02-15
3039030,Pic del Sol√  d‚ÄôErts,Pic del Sola d'Erts,,42.56847,1.5048,T,PK,AD,,0,,,,0,,1930,Europe/Andorra,05-11-14
3039031,Sol√  d‚ÄôErts,Sola d'Erts,,42.56153,1.49656,L,AREA,AD,,4,,,,0,,1348,Europe/Andorra,05-11-14
3039032,Sol√  de Riambert,Sola de Riambert,,42.57859,1.5287,L,AREA,AD,,5,,,,0,,1847,Europe/Andorra,05-11-14
3039033,Serra del Sol√  de R√ mio,Serra del Sola de Ramio,,42.50418,1.58339,T,SPUR,AD,,8,,,,0,,2270,Europe/Andorra,06-05-15
3039034,Sol√  de R√ mio,Sola de Ramio,,42.50173,1.58283,L,AREA,AD,,8,,,,0,,2062,Europe/Andorra,06-05-15
3039035,Bosc del Sol√  d‚ÄôEnvalira,Bosc del Sola d'Envalira,,42.56267,1.6847,V,FRST,AD,,2,,,,0,,2106,Europe/Andorra,08-03-15
3039036,Carena del Sol√  d‚ÄôEngordany,Carena del Sola d'Engordany,,42.52208,1.53759,T,RDGE,AD,,0,,,,0,,1611,Europe/Andorra,06-05-15
3039037,Sol√° d‚ÄôEngordany,Sola d'Engordany,,42.51969,1.53707,L,AREA,AD,,8,,,,0,,1467,Europe/Andorra,05-11-14
3039038,Sol√  d‚ÄôEnclar,Sola d'Enclar,,42.50652,1.48914,L,AREA,AD,,7,,,,0,,1755,Europe/Andorra,05-11-14
3039039,Sol√  d‚ÄôEncamp,Sola d'Encamp,,42.53695,1.58068,A,ADMD,AD,,3,,,,0,,1280,Europe/Andorra,06-06-17
3039040,Cresta del Sol√  de Nadal,Cresta del Sola de Nadal,,42.51112,1.51228,T,SPUR,AD,,7,,,,0,,1505,Europe/Andorra,06-05-15
3039041,Aspres del Sol√  de Nadal,Aspres del Sola de Nadal,,42.5137,1.52185,V,VIN,AD,,7,,,,0,,1324,Europe/Andorra,06-05-15
3039042,Sol√  de Mossers,Sola de Mossers,,42.45914,1.46328,L,AREA,AD,,6,,,,0,,1614,Europe/Andorra,05-11-14
3039043,Sol√  de Mereig,Sola de Mereig,,42.56083,1.58546,L,LCTY,AD,,2,,,,0,,1627,Europe/Andorra,06-05-15
3039044,Sol√  del Tarter,Sola del Tarter,,42.5849,1.64905,L,AREA,AD,,2,,,,0,,1969,Europe/Andorra,03-12-14
3039045,Sol√  dels Sulls,Sola dels Sulls,,42.48854,1.56625,L,AREA,AD,,8,,,,0,,1959,Europe/Andorra,06-05-15
3039046,Sol√  dels Plans,Sola dels Plans,,42.58384,1.62968,L,AREA,AD,,2,,,,0,,1948,Europe/Andorra,03-12-14
3039047,Serra del Sola del Quart Mitger,Serra del Sola del Quart Mitger,,42.54577,1.53975,T,RDGE,AD,,0,,,,0,,1795,Europe/Andorra,06-02-15
3039048,Sol√  del Quart Mitger,Sola del Quart Mitger,,42.54238,1.53702,L,AREA,AD,,4,,,,0,,1592,Europe/Andorra,06-02-15
3039049,Sol√  del Pui,Sola del Pui,,42.55503,1.51236,L,AREA,AD,,4,,,,0,,1466,Europe/Andorra,06-02-15
3039050,Cap del Sol√  de les Comes,Cap del Sola de les Comes,,42.57856,1.49624,T,PK,AD,,0,,,,0,,2096,Europe/Andorra,05-11-14
3039051,Canal del Sol√  de les Comes,Canal del Sola de les Comes,,42.5713,1.49208,H,STM,AD,,4,,,,0,,1598,Europe/Andorra,05-11-14
3039052,Sol√  de la Moixella,Sola de la Moixella,,42.44273,1.47534,L,AREA,AD,,6,,,,0,,1057,Europe/Andorra,08-04-15
3039053,Balmes del Sol√  de l‚ÄôAllau,Balmes del Sola de l'Allau,,42.59436,1.53815,T,CLF,AD,,5,,,,0,,1843,Europe/Andorra,03-12-14
3039054,Sol√  de l‚ÄôAldosa,Sola de l'Aldosa,,42.57983,1.62252,L,AREA,AD,,2,,,,0,,1920,Europe/Andorra,03-12-14
3039055,Sol√  de la Farga,Sola de la Farga,,42.49531,1.60986,L,AREA,AD,,8,,,,0,,2318,Europe/Andorra,05-11-14
3039056,Canals del Sol√  de Juclar,Canals del Sola de Juclar,,42.60389,1.70297,H,RVN,AD,,2,,,,0,,2179,Europe/Andorra,03-12-14
3039057,Sol√  d‚ÄôArcavell,Sola d'Arcavell,"Sola d'Arcabell,Sola d'Arcavell,Sol√  d‚ÄôArcabell,Sol√  d‚ÄôArcavell",42.43343,1.49273,L,AREA,AD,,6,,,,0,,1330,Europe/Andorra,08-04-15
3039058,Sol√  d‚ÄôAndorra,Sola d'Andorra,,42.51091,1.50732,L,AREA,AD,,7,,,,0,,1574,Europe/Andorra,08-03-15
3039059,Sol√  d‚ÄôAixovall,Sola d'Aixovall,,42.47959,1.47873,L,AREA,AD,,0,,,,0,,1210,Europe/Andorra,08-03-15
3039060,Riu del Sol√ ,Riu del Sola,,42.5437,1.47792,H,STM,AD,,4,,,,0,,1569,Europe/Andorra,06-02-15
3039061,Clot del Sol√ ,Clot del Sola,,42.4619,1.46137,H,RVN,AD,,6,,,,0,,1733,Europe/Andorra,08-04-15
3039062,Carrera del Sol√ ,Carrera del Sola,,42.53874,1.57666,R,TRL,AD,,3,,,,0,,1441,Europe/Andorra,06-02-15
3039064,Pla del Socarrat,Pla del Socarrat,,42.55393,1.60269,T,UPLD,AD,,2,,,,0,,1927,Europe/Andorra,06-02-15
3039065,Cam√≠ del Socarrat,Cami del Socarrat,,42.58267,1.63922,R,TRL,AD,,2,,,,0,,1784,Europe/Andorra,03-12-14
3039066,Bosc del Socarrat,Bosc del Socarrat,,42.58627,1.64155,V,FRST,AD,,2,,,,0,,1928,Europe/Andorra,03-12-14
3039067,Vial de la Socarrada de Coll Carnisser,Vial de la Socarrada de Coll Carnisser,,42.58996,1.46444,R,RD,AD,,4,,,,0,,2051,Europe/Andorra,05-11-14
3039068,Pala de Sobre l‚ÄôEstany,Pala de Sobre l'Estany,,42.61391,1.72592,T,CLF,AD,,2,,,,0,,2421,Europe/Andorra,05-11-14
3039069,Pala de Sobre les Basses,Pala de Sobre les Basses,,42.59149,1.70692,T,SLP,AD,,2,,,,0,,2204,Europe/Andorra,03-12-14
3039070,Basers de Sobre la Pleta,Basers de Sobre la Pleta,,42.59261,1.46359,T,CLF,AD,,4,,,,0,,2061,Europe/Andorra,05-11-14
3039071,Sobre dels Camps de la Cortinada,Sobre dels Camps de la Cortinada,,42.58232,1.50546,L,AREA,AD,,5,,,,0,,1821,Europe/Andorra,05-11-14
3039072,Planells Sobirans,Planells Sobirans,,42.58908,1.46404,T,UPLD,AD,,4,,,,0,,2033,Europe/Andorra,05-11-14
3039073,Riu del Sisquer√≥,Riu del Sisquero,,42.6013,1.6973,H,STM,AD,,2,,,,0,,1931,Europe/Andorra,03-12-14
3039074,Cam√≠ del Sisquero,Cami del Sisquero,,42.6013,1.69494,R,TRL,AD,,2,,,,0,,1903,Europe/Andorra,03-12-14
3039075,Sol√  de Sispony,Sola de Sispony,,42.53091,1.48454,T,SLP,AD,,4,,,,0,,1888,Europe/Andorra,06-02-15
3039076,Cam√≠ de Sispony,Cami de Sispony,,42.52857,1.46901,R,TRL,AD,,4,,,,0,,2109,Europe/Andorra,06-02-15
3039077,Sispony,Sispony,Sispony,42.53368,1.51613,P,PPL,AD,,4,,,,0,,1315,Europe/Andorra,13-04-12
3039078,Pletes del Siscar√≥,Pletes del Siscaro,,42.59425,1.70477,L,GRAZ,AD,,2,,,,0,,2141,Europe/Andorra,03-12-14
3039079,Estanys del Siscar√≥,Estanys del Siscaro,,42.58654,1.70713,H,LKS,AD,,2,,,,0,,2415,Europe/Andorra,03-12-14
3039080,Canals del Siscar√≥,Canals del Siscaro,,42.58286,1.70562,H,RVN,AD,,2,,,,0,,2570,Europe/Andorra,03-12-14
3039081,Pic de Siscarou,Pic de Siscarou,"Pic de Siscarou,Pico de Siscarou,Siscaro,Siscar√≥",42.6,1.73333,T,PK,AD,FR,0,,,,0,,2379,Europe/Andorra,07-03-14
3039082,Siscar√≥,Siscaro,,42.58977,1.71206,L,AREA,AD,,2,,,,0,,2349,Europe/Andorra,03-12-14
3039083,Marrades del Siscar,Marrades del Siscar,,42.59179,1.71304,R,TRL,AD,,2,,,,0,,2379,Europe/Andorra,03-12-14
3039084,Canals del Siscar,Canals del Siscar,,42.59751,1.71696,H,RVN,AD,,2,,,,0,,2479,Europe/Andorra,03-12-14
3039085,Basses del Siscar,Basses del Siscar,,42.5951,1.71725,H,LKS,AD,,2,,,,0,,2368,Europe/Andorra,03-12-14
3039086,Sincloset,Sincloset,,42.48947,1.50151,T,SPUR,AD,,7,,,,0,,1334,Europe/Andorra,08-03-15
3039087,Port de Siguer,Port de Siguer,Port de Siguer,42.64974,1.56563,T,PASS,AD,"AD,FR",0,,,,0,,2420,Europe/Andorra,05-11-14
3039088,Bosc del Sigarr√≥,Bosc del Sigarro,,42.52948,1.61219,V,FRST,AD,,3,,,,0,,1935,Europe/Andorra,06-05-15
3039089,Canal de la Sicalma,Canal de la Sicalma,,42.50328,1.47545,H,STM,AD,,7,,,,0,,1604,Europe/Andorra,08-03-15
3039090,Portella de Setut,Portella de Setut,"Port de Setut,Portella de Satut,Portella de Setut",42.46782,1.63909,T,PASS,AD,ES,0,,,,0,,2720,Europe/Andorra,08-04-15
3039091,Cabana de Setut,Cabana de Setut,,42.48283,1.64367,S,HUT,AD,,8,,,,0,,2311,Europe/Andorra,05-11-14
3039092,Basses de Setut,Basses de Setut,,42.48195,1.64586,H,LKS,AD,,8,,,,0,,2319,Europe/Andorra,06-05-15
3039093,Setut,Setut,,42.4761,1.64936,L,AREA,AD,,8,,,,0,,2558,Europe/Andorra,05-11-14
3039094,Carretera de Set√∫ria,Carretera de Seturia,,42.54378,1.45346,R,RD,AD,,4,,,,0,,2079,Europe/Andorra,06-02-15
3039095,Cam√≠ de Set√∫ria,Cami de Seturia,,42.54238,1.45994,R,TRL,AD,,4,,,,0,,1918,Europe/Andorra,06-02-15
3039096,Bordes de Set√∫ria,Bordes de Seturia,,42.54502,1.44014,S,HUT,AD,,4,,,,0,,1865,Europe/Andorra,06-02-15
3039097,Set√∫ria,Seturia,,42.54951,1.43686,L,AREA,AD,,4,,,,0,,2017,Europe/Andorra,06-02-15
3039098,Tarteres de la Serrera,Tarteres de la Serrera,,42.61736,1.58304,T,TAL,AD,,5,,,,0,,2296,Europe/Andorra,05-11-14
3039099,Riu de la Serrera,Riu de la Serrera,,42.62295,1.57525,H,STM,AD,,5,,,,0,,2060,Europe/Andorra,05-11-14
3039100,Pleta de la Serrera,Pleta de la Serrera,,42.62083,1.57954,L,GRAZ,AD,,5,,,,0,,2208,Europe/Andorra,05-11-14
3039101,Pic de la Serrera,Pic de la Serrera,"Pic de Serrere,Pic de Serr√®re,Pic de la Serrera,Serrera",42.62562,1.60103,T,PK,AD,FR,0,,,,0,,2870,Europe/Andorra,05-11-14
3039102,Pas de la Serrera,Pas de la Serrera,,42.62197,1.57915,T,PASS,AD,,5,,,,0,,2205,Europe/Andorra,05-11-14
3039103,Clots de la Serrera,Clots de la Serrera,,42.61722,1.59939,H,STMH,AD,,5,,,,0,,2495,Europe/Andorra,05-11-14
3039104,Aspres de la Serrera,Aspres de la Serrera,,42.61261,1.58919,V,VIN,AD,,5,,,,0,,2611,Europe/Andorra,05-11-14
3039105,Canal de Serrats,Canal de Serrats,,42.52967,1.50344,H,STM,AD,,4,,,,0,,1372,Europe/Andorra,06-02-15
3039106,Cam√≠ del Serrat Pla,Cami del Serrat Pla,,42.44084,1.46306,R,TRL,AD,,6,,,,0,,1477,Europe/Andorra,08-04-15
3039107,Bosc del Serrat Llong,Bosc del Serrat Llong,,42.52286,1.48807,V,FRST,AD,,4,,,,0,,1745,Europe/Andorra,08-03-15
3039108,Planell del Serrat del Tronc,Planell del Serrat del Tronc,,42.58134,1.6222,T,UPLD,AD,,2,,,,0,,2045,Europe/Andorra,03-12-14
3039109,Cabana del Serrat de la Barracota,Cabana del Serrat de la Barracota,,42.48234,1.63098,S,HUT,AD,,8,,,,0,,2191,Europe/Andorra,06-05-15
3039110,Pic de Serra Seca,Pic de Serra Seca,,42.50757,1.7089,T,PK,AD,,3,,,,0,,2706,Europe/Andorra,05-11-14
3039111,Canal de Serra Plana,Canal de Serra Plana,,42.48484,1.49463,H,STM,AD,,7,,,,0,,997,Europe/Andorra,08-03-15
3039112,Riu de Serrana,Riu de Serrana,,42.54978,1.51102,H,STM,AD,,4,,,,0,,1260,Europe/Andorra,06-02-15
3039113,Pic de Serra Mitjana,Pic de Serra Mitjana,,42.47512,1.61682,T,PK,AD,,8,,,,0,,2398,Europe/Andorra,08-04-15
3039114,Estany de Serra Mitjana,Estany de Serra Mitjana,,42.47497,1.61125,H,LK,AD,,6,,,,0,,2306,Europe/Andorra,06-05-15
3039115,Canal Ampla de Serra Mitjana,Canal Ampla de Serra Mitjana,,42.47738,1.62038,H,STM,AD,,8,,,,0,,2256,Europe/Andorra,08-04-15
3039116,Canal de la Serradora,Canal de la Serradora,,42.48452,1.4721,H,STM,AD,,0,,,,0,,1404,Europe/Andorra,08-03-15
3039117,Canal Serradora,Canal Serradora,,42.49971,1.57781,H,STM,AD,,8,,,,0,,1834,Europe/Andorra,06-05-15
3039118,Cap de la Serra dels Isards,Cap de la Serra dels Isards,,42.58606,1.59218,T,PK,AD,,2,,,,0,,2442,Europe/Andorra,03-12-14
3039119,Serrat dels Serradells,Serrat dels Serradells,,42.61961,1.53763,T,SPUR,AD,,5,,,,0,,1596,Europe/Andorra,05-11-14
3039120,Cortal de la Serra,Cortal de la Serra,,42.53914,1.49664,S,CRRL,AD,,4,,,,0,,1836,Europe/Andorra,06-02-15
3039121,Cap de la Serra,Cap de la Serra,,42.61738,1.60429,T,RDGE,AD,,0,,,,0,,2626,Europe/Andorra,05-11-14
3039122,Roc de la Senyoreta,Roc de la Senyoreta,,42.44497,1.48872,T,RK,AD,,6,,,,0,,1221,Europe/Andorra,08-04-15
3039123,Bosc de la Senyoreta,Bosc de la Senyoreta,,42.44607,1.49014,V,FRST,AD,,6,,,,0,,1252,Europe/Andorra,08-04-15
3039124,Senyal Negre,Senyal Negre,,42.64862,1.56174,T,MT,AD,,5,,,,0,,2269,Europe/Andorra,05-11-14
3039125,Senyal de Missa,Senyal de Missa,,42.46753,1.48366,T,PK,AD,,6,,,,0,,1500,Europe/Andorra,08-04-15
3039126,Roc de Senders,Roc de Senders,,42.5026,1.52923,T,RK,AD,,7,,,,0,,1206,Europe/Andorra,06-05-15
3039127,Sella,Sella,,42.56258,1.59241,T,CLF,AD,,2,,,,0,,1549,Europe/Andorra,06-02-15
3039128,Riu del Seig,Riu del Seig,,42.57064,1.61092,H,STM,AD,,2,,,,0,,1569,Europe/Andorra,03-12-14
3039129,Canal del Seig,Canal del Seig,,42.60689,1.53368,H,STM,AD,,5,,,,0,,1600,Europe/Andorra,03-12-14
3039130,Sol√  de Segudet,Sola de Segudet,,42.56053,1.53745,T,SLP,AD,,5,,,,0,,1528,Europe/Andorra,06-02-15
3039131,Riu de Segudet,Riu de Segudet,,42.5579,1.54232,H,STM,AD,,5,,,,0,,1408,Europe/Andorra,06-02-15
3039132,Segudet,Segudet,Segudet,42.55713,1.53808,P,PPL,AD,,5,,,,0,,1341,Europe/Andorra,05-11-14
3039133,Estany Segon,Estany Segon,,42.61012,1.72483,H,LK,AD,,2,,,,0,,2294,Europe/Andorra,03-12-14
3039134,Torrent del Segalars,Torrent del Segalars,,42.53784,1.58428,H,STM,AD,,3,,,,0,,1278,Europe/Andorra,06-02-15
3039135,Cam√≠ de Sedornet,Cami de Sedornet,,42.58966,1.51235,R,TRL,AD,,5,,,,0,,1819,Europe/Andorra,03-12-14
3039136,Bordes de Sedornet,Bordes de Sedornet,,42.59057,1.51759,S,HUT,AD,,5,,,,0,,1735,Europe/Andorra,05-11-14
3039137,Costa Seda,Costa Seda,,42.48678,1.50183,T,SLP,AD,,7,,,,0,,1347,Europe/Andorra,08-03-15
3039138,Planells Secants,Planells Secants,,42.43506,1.53791,T,UPLD,AD,,6,,,,0,,2130,Europe/Andorra,08-04-15
3039139,Riu Sec,Riu Sec,,42.52218,1.47458,H,STM,AD,,4,,,,0,,1804,Europe/Andorra,08-03-15
3039140,Estany Sec,Estany Sec,,42.47272,1.62321,H,LK,AD,,8,,,,0,,2335,Europe/Andorra,08-04-15
3039141,Borda del Savoiano,Borda del Savoiano,,42.55854,1.52635,S,HUT,AD,,5,,,,0,,1438,Europe/Andorra,06-02-15
3039142,Serra de la Sauvata,Serra de la Sauvata,,42.5735,1.57811,T,SPUR,AD,,2,,,,0,,2257,Europe/Andorra,03-12-14
3039143,Costa de la Sauvata,Costa de la Sauvata,,42.57536,1.58103,T,SLP,AD,,2,,,,0,,2164,Europe/Andorra,03-12-14
3039144,Roc del Sastre,Roc del Sastre,"Roc del Sastra,Roc del Sastre",42.5779,1.62507,T,SPUR,AD,,2,,,,0,,1670,Europe/Andorra,03-12-14
3039145,Pont Sassanat,Pont Sassanat,,42.50061,1.55539,S,BDG,AD,,8,,,,0,,1333,Europe/Andorra,06-05-15
3039146,Saquet,Saquet,,42.55487,1.59841,L,LCTY,AD,,2,,,,0,,1792,Europe/Andorra,06-02-15
3039147,Roc de Sant Vicen√ß,Roc de Sant Vicenc,,42.49551,1.49497,T,RK,AD,,7,,,,0,,1101,Europe/Andorra,08-03-15
3039148,Collet de Sant Vicen√ß,Collet de Sant Vicenc,,42.49704,1.49334,T,PASS,AD,,7,,,,0,,1182,Europe/Andorra,08-03-15
3039149,Sol√  de Santserra,Sola de Santserra,,42.47677,1.4572,T,SLP,AD,,6,,,,0,,1308,Europe/Andorra,08-03-15
3039151,Sant Rom√  de les Bons,Sant Roma de les Bons,"Sant Roma de les Bons,Sant Rom√  de les Bons",42.53907,1.5871,S,CH,AD,,3,,,,0,,1314,Europe/Andorra,10-03-16
3039152,Bosc de Sant Rom√ ,Bosc de Sant Roma,,42.45309,1.49933,V,FRST,AD,,6,,,,0,,1169,Europe/Andorra,08-04-15
3039153,Sant Rom√ ,Sant Roma,,42.4527,1.49807,S,CH,AD,,6,,,,0,,1231,Europe/Andorra,05-11-14
3039154,El Tarter,El Tarter,"Ehl Tarter,–≠–ª –¢–∞—Ä—Ç–µ—Ä",42.57952,1.65362,P,PPL,AD,,2,,,,1052,,1721,Europe/Andorra,03-11-12
3039155,Sant Miquel d'Engolasters,Sant Miquel d'Engolasters,Sant Miquel d'Engolasters,42.51094,1.56008,S,CH,AD,AD,7,,,,0,,1489,Europe/Andorra,05-04-07
3039156,Sant Miquel de Fontaneda,Sant Miquel de Fontaneda,"Sant Miquel,Sant Miquel de Fontaneda",42.45439,1.46489,S,CH,AD,,6,,,,0,,1262,Europe/Andorra,08-04-15
3039157,Sol√  de Sant Miquel,Sola de Sant Miquel,,42.58601,1.66094,T,SLP,AD,,2,,,,0,,1940,Europe/Andorra,03-12-14
3039158,Roc de Sant Miquel,Roc de Sant Miquel,,42.58209,1.65845,T,CLF,AD,,2,,,,0,,1939,Europe/Andorra,03-12-14
3039159,Drecera de Sant Mart√≠,Drecera de Sant Marti,,42.47776,1.4936,R,TRL,AD,,6,,,,0,,1077,Europe/Andorra,08-03-15
3039160,Sant Mart√≠,Sant Marti,,42.47537,1.49683,T,UPLD,AD,,6,,,,0,,1132,Europe/Andorra,08-03-15
3039161,Sant Mart√≠,Sant Marti,,42.47459,1.49488,S,RUIN,AD,,6,,,,0,,1073,Europe/Andorra,08-03-15
3039162,Sant Juli√  de L√≤ria,Sant Julia de Loria,"Parochia de Sant Julia de Loria,Parochia de Sant Juli√  de L√≤ria,Parroquia de Sant Julia de Loria,Parroquia de Sant Juli√  de L√≤ria,San Dzhulija de Lorija,San Julian de Loria,San Juli√°n de Loria,San Zhulija de Lorija,San-Zhulia-de-Lorija,Sant Chulija de Lorija,Sant Julia de Loria,Sant Julia de Loria koezoesseg,Sant Juli√  de Loria,Sant Juli√  de L√≤ria,Sant Juli√  de L√≤ria k√∂z√∂ss√©g,Sant Zhulija de Lorija,Sant-Zhulija-de-Lorija,sanjulliadelolia,sant jwlya dr lwrya,sant jwlya dy lwrya,santa juliya di loriya palli,sheng hu li ya-de luo li ya,sn gwlyh dh lwryh,snt hwlya dh lwrya,–°–∞–Ω –î–∂—É–ª–∏—è –¥–µ –õ–æ—Ä–∏—è,–°–∞–Ω –ñ—É–ª–∏—ò–∞ –¥–µ –õ–æ—Ä–∏—ò–∞,–°–∞–Ω-–ñ—É–ª–∏–∞-–¥–µ-–õ–æ—Ä–∏—è,–°–∞–Ω—Ç –ñ—É–ª–∏—ò–∞ –¥–µ –õ–æ—Ä–∏—ò–∞,–°–∞–Ω—Ç-–ñ—É–ª—ñ—è-–¥–µ-–õ–æ—Ä—ñ—è,’ç’°’∂’© ‘∫’∏÷Ç’¨’´’° ’§’• ‘º’∏÷Ä’´’°,◊°◊ü ◊í◊ï◊ú◊ô◊î ◊ì◊î ◊ú◊ï◊®◊ô◊î,ÿ≥ÿßŸÜÿ™ ÿ¨ŸàŸÑŸäÿß ÿØŸä ŸÑŸàÿ±Ÿäÿß,ÿ≥ÿßŸÜÿ™ ÿ¨ŸàŸÑ€åÿß ÿØÿ± ŸÑŸàÿ±€åÿß,ÿ≥ŸÜÿ™ ÿ≠ŸàŸÑ€åÿß ÿØŸá ŸÑŸàÿ±€åÿß,‡§∏‡§Ç‡§§ ‡§ú‡•Ç‡§≤‡§ø‡§Ø‡§æ ‡§°‡•Ä ‡§≤‡•ã‡§∞‡§ø‡§Ø‡§æ ‡§™‡§≤‡•ç‡§≤‡•Ä,·É°·Éê·Éú·É¢-·Éü·É£·Éö·Éò·Éê-·Éì·Éî-·Éö·Éù·É ·Éò·Éê,„Çµ„É≥„Éª„Ç∏„É•„É™„Ç¢„Éª„Éá„Éª„É≠„É™„Ç¢ÊïôÂå∫,Âú£ËÉ°Âà©Â®Ö-Âæ∑Ê¥õÈáå‰∫ö,ÏÇ∞Ï§ÑÎ¶¨ÏïÑÎç∞Î°úÎ¶¨ÏïÑ",42.46247,1.48247,A,ADM1,AD,,6,,,,9448,,1143,Europe/Andorra,30-07-14
3039163,Sant Juli√  de L√≤ria,Sant Julia de Loria,"San Julia,San Juli√ ,Sant Julia de Loria,Sant Juli√  de L√≤ria,Sant-Zhulija-de-Lorija,sheng hu li ya-de luo li ya,–°–∞–Ω—Ç-–ñ—É–ª–∏—è-–¥–µ-–õ–æ—Ä–∏—è,„Çµ„É≥„Éª„Ç∏„É•„É™„Ç¢„Éª„Éá„Éª„É≠„É™„Ç¢ÊïôÂå∫,Âú£ËÉ°Âà©Â®Ö-Âæ∑Ê¥õÈáå‰∫ö,Âú£ËÉ°Âà©Â®ÖÔºçÂæ∑Ê¥õÈáå‰∫ö",42.46372,1.49129,P,PPLA,AD,,6,,,,8022,,921,Europe/Andorra,23-11-13
3039164,Riu de Sant Josep,Riu de Sant Josep,,42.56485,1.75281,H,STM,AD,,2,,,,0,,1792,Europe/Andorra,05-11-14
